Age,Type,Origin,RarityScore
9964,1,5,1.94759
9916,1,0,1.94725
9929,0,6,1.94723
9790,4,0,1.94723
9885,0,0,1.94716
9984,2,5,1.94699
9984,2,1,1.94699
9915,3,4,1.94697
9913,3,4,1.94678
9884,1,2,1.94671
9965,3,0,1.94671
9992,0,0,1.94659
9778,4,0,1.94648
9905,2,6,1.94636
9999,1,1,1.94633
9878,3,1,1.9463
9816,4,0,1.94629
9902,3,3,1.94624
9901,1,0,1.94623
9901,0,4,1.94623
9903,4,3,1.94607
9993,1,0,1.94588
9877,0,3,1.94585
9977,1,0,1.94574
9904,3,3,1.94572
9842,4,3,1.94571
9841,4,1,1.9457
9898,4,1,1.94558
9986,2,1,1.94548
9758,1,1,1.94547
9838,4,1,1.9454
9957,1,0,1.94523
9808,4,0,1.94511
9695,3,2,1.94498
9896,4,1,1.94494
9896,3,4,1.94494
9988,2,1,1.9446
9829,4,3,1.94452
9994,4,5,1.94451
9832,4,3,1.94448
9943,1,4,1.94444
9868,1,4,1.94444
9893,2,6,1.94437
9960,1,0,1.94434
9921,4,4,1.94429
9921,4,3,1.94429
9921,0,0,1.94429
9940,4,6,1.94425
9941,1,4,1.94425
9941,1,0,1.94425
9941,4,4,1.94425
9923,4,4,1.9442
9891,2,6,1.94417
9891,3,4,1.94417
9922,4,4,1.9441
9961,1,0,1.94407
9934,1,0,1.94398
9934,3,2,1.94398
9933,0,6,1.94388
9859,4,3,1.94374
9932,1,4,1.94368
9935,4,5,1.94366
9919,1,4,1.94361
9927,1,4,1.9436
9995,1,2,1.94351
9980,1,0,1.94351
9930,0,0,1.94348
9930,1,6,1.94348
9931,0,0,1.94348
9887,0,5,1.94322
9929,3,2,1.94308
9929,1,4,1.94308
9915,2,6,1.94293
9849,4,3,1.94285
9953,0,4,1.94279
9913,0,5,1.94273
9917,4,3,1.94272
9917,1,2,1.94272
9996,0,0,1.9427
9881,3,4,1.94263
9883,2,6,1.94254
9911,0,5,1.94254
9990,1,4,1.94249
9990,4,5,1.94249
9880,1,6,1.94244
9981,0,3,1.94243
9981,1,4,1.94243
9905,1,6,1.94234
9772,1,1,1.94228
9973,1,5,1.94228
9878,1,6,1.94215
9765,4,0,1.94205
9778,0,1,1.942
9777,3,1,1.94182
9955,3,3,1.94169
9904,4,1,1.94166
9899,4,3,1.94146
9897,0,4,1.94137
9873,0,6,1.94118
9873,0,1,1.94118
9991,4,5,1.94116
9815,3,3,1.94106
9983,4,0,1.94084
9983,2,3,1.94084
9871,1,4,1.94069
9967,2,4,1.94067
9957,1,4,1.94065
9872,0,6,1.94059
9984,4,0,1.94057
9984,2,3,1.94057
9752,1,1,1.94055
9812,0,4,1.94049
9925,4,3,1.94049
9997,4,5,1.94039
9943,4,1,1.94029
9946,2,3,1.94024
9947,2,3,1.94022
9947,4,4,1.94022
9949,4,4,1.94019
9923,1,1,1.94019
9940,3,3,1.94011
9940,2,3,1.94011
9940,0,4,1.94011
9948,2,3,1.94009
9891,0,5,1.94009
9942,4,5,1.94008
9942,2,3,1.94008
9924,2,6,1.94007
9958,2,4,1.93997
9958,4,6,1.93997
9855,0,1,1.9399
9944,0,3,1.93982
9944,4,6,1.93982
9959,4,5,1.93968
9959,2,4,1.93968
9937,2,0,1.93959
9825,2,6,1.93959
9825,3,3,1.93959
9919,2,3,1.93959
9939,0,4,1.93956
9939,0,5,1.93956
9939,1,3,1.93956
9932,4,5,1.93955
9932,1,1,1.93955
9927,4,5,1.93951
9928,0,5,1.93949
9862,1,2,1.93942
9930,1,3,1.93936
9931,2,0,1.93934
9931,3,3,1.93934
9969,2,3,1.93925
9969,4,5,1.93925
9861,4,1,1.93922
9962,0,4,1.93917
9887,0,4,1.93909
9888,0,4,1.93908
9918,1,3,1.93906
9918,1,6,1.93906
9918,0,5,1.93906
9850,0,0,1.93903
9929,2,0,1.93893
9914,2,3,1.93889
9970,0,4,1.93889
9970,2,1,1.93889
9970,0,0,1.93889
9915,4,1,1.93888
9971,0,4,1.93883
9971,0,0,1.93883
9971,0,5,1.93883
9675,2,3,1.93875
9823,4,1,1.93873
9963,1,4,1.93871
9963,3,3,1.93871
9913,0,6,1.93868
9913,1,1,1.93868
9917,1,6,1.93864
9848,0,1,1.93854
9674,2,3,1.93853
9882,4,1,1.93849
9884,3,3,1.93838
9728,2,3,1.93834
9905,1,1,1.93833
9880,1,1,1.9383
9993,2,4,1.93825
9705,1,1,1.9382
9727,2,3,1.93817
9908,4,1,1.93809
9903,4,6,1.93803
9879,0,4,1.93799
9964,0,5,1.93783
9781,1,1,1.93782
9725,0,1,1.93782
9770,0,1,1.93772
9904,1,1,1.93759
9844,1,1,1.93756
9779,4,5,1.93753
9778,1,5,1.93753
9767,3,1,1.93751
9972,0,4,1.9375
9876,4,1,1.93749
9980,0,0,1.93745
9874,3,3,1.93719
9611,3,2,1.93718
9841,4,2,1.93716
9757,0,1,1.93696
9696,0,6,1.93691
9838,2,1,1.93687
9758,3,3,1.9368
9973,0,4,1.93678
9840,4,2,1.93676
9965,3,3,1.93675
10000,4,6,1.93665
9989,4,2,1.93665
9837,3,3,1.93657
9894,3,3,1.9364
9921,4,6,1.93632
9807,0,4,1.93629
9831,2,1,1.93629
9981,2,5,1.93624
9981,4,0,1.93624
9893,1,6,1.9362
9830,2,6,1.93619
9943,1,2,1.93613
9957,4,6,1.93606
9946,3,3,1.93606
9946,2,1,1.93606
9946,4,6,1.93606
9870,4,6,1.93605
9924,4,6,1.93605
9924,4,1,1.93605
9691,1,1,1.93601
9865,1,4,1.936
9865,1,0,1.936
9966,0,5,1.93594
9966,3,5,1.93594
9941,2,0,1.93594
9941,1,1,1.93594
9941,1,2,1.93594
9942,1,1,1.93591
9864,1,4,1.9359
9828,3,1,1.9359
9828,2,6,1.9359
9828,4,4,1.9359
9828,0,4,1.9359
9948,0,0,1.93588
9832,3,1,1.93588
9810,4,1,1.93587
9810,3,3,1.93587
9833,4,4,1.93587
9974,1,4,1.93586
9826,4,2,1.9358
9826,4,6,1.9358
9826,2,6,1.9358
9661,4,5,1.93579
9857,2,1,1.93575
9857,1,2,1.93575
9748,3,1,1.93574
9945,0,5,1.93571
9750,0,1,1.93567
9866,0,4,1.93566
9944,3,3,1.93562
9944,1,1,1.93562
9967,3,3,1.93558
9950,4,6,1.93557
9747,3,2,1.93555
9745,4,6,1.93553
9745,2,5,1.93553
9858,2,1,1.93553
9936,1,2,1.93545
9744,2,3,1.93543
9990,0,5,1.93543
9990,0,3,1.93543
9927,4,3,1.93541
9938,1,2,1.9354
9928,1,2,1.93539
9982,0,5,1.93536
9935,1,2,1.93536
9890,1,4,1.93535
9859,1,4,1.9353
9851,3,3,1.93526
9975,0,4,1.93525
9743,2,5,1.93525
9862,1,4,1.93516
9733,2,3,1.93511
9951,1,2,1.93503
9951,4,5,1.93503
9888,1,6,1.93494
9889,4,6,1.93492
9802,4,1,1.93489
9802,3,1,1.93489
9850,1,0,1.93485
9797,2,3,1.93481
9798,4,1,1.9348
9738,2,5,1.93476
9801,0,3,1.93468
9631,3,2,1.93465
9675,4,5,1.93464
9996,4,6,1.93457
9730,3,6,1.9344
9848,2,3,1.93434
9907,4,6,1.93428
9711,1,1,1.93422
9880,4,6,1.93416
9880,1,4,1.93416
9908,1,3,1.93404
9728,3,2,1.93403
9712,3,2,1.93401
9969,1,4,1.93401
9969,4,6,1.93401
9721,3,1,1.93393
9878,2,3,1.93385
9879,0,5,1.93384
9900,1,6,1.93383
9846,3,3,1.93382
9846,0,1,1.93382
9715,3,1,1.93375
9715,1,1,1.93375
9789,3,1,1.93372
9789,0,1,1.93372
9701,0,6,1.93362
9820,4,3,1.93344
9787,3,1,1.93342
9899,1,3,1.93339
9669,4,6,1.93335
9783,3,1,1.93334
9876,0,4,1.93332
9876,2,0,1.93332
9897,4,6,1.93331
9877,2,0,1.9333
9844,3,3,1.9333
9845,2,6,1.93329
9845,0,1,1.93329
9845,0,0,1.93329
9875,3,4,1.93322
9875,0,5,1.93322
9843,4,6,1.9332
9843,0,1,1.9332
9954,4,4,1.93318
9978,0,4,1.93317
9763,3,3,1.93315
9760,3,3,1.93314
9667,2,3,1.93308
9816,3,2,1.93305
9779,2,3,1.93305
9817,2,5,1.93304
9964,4,0,1.93294
9818,2,5,1.93292
9842,2,3,1.93288
9842,1,0,1.93288
9768,3,4,1.93277
9955,2,1,1.93272
9955,2,4,1.93272
9761,4,1,1.93267
9838,1,0,1.93261
9755,3,3,1.93255
9925,2,1,1.93248
9839,4,6,1.93248
9758,3,2,1.93247
9759,4,6,1.93238
9759,3,2,1.93238
9665,2,1,1.93237
9665,2,3,1.93237
9871,1,0,1.93225
9872,2,0,1.93212
9834,1,1,1.93211
9922,3,0,1.93207
9831,4,5,1.93203
9836,2,3,1.93197
9836,1,1,1.93197
9997,1,1,1.93191
9946,1,2,1.93188
9807,2,6,1.93185
9947,1,1,1.93184
9940,4,3,1.93182
9956,2,1,1.93181
9941,4,3,1.93178
9949,2,2,1.93177
9948,1,1,1.93167
9855,1,2,1.93161
9855,1,0,1.93161
9857,0,6,1.93158
9832,0,0,1.93158
9833,1,1,1.93156
9833,2,1,1.93156
9945,2,0,1.93152
9957,4,4,1.93147
9811,4,6,1.93146
9812,4,6,1.93144
9685,1,1,1.93144
9866,1,0,1.93142
9866,1,1,1.93142
9814,3,2,1.93141
9980,4,2,1.9314
9980,4,4,1.9314
9748,2,3,1.9314
9810,2,5,1.93136
9810,3,2,1.93136
9813,2,5,1.93131
9856,0,5,1.93126
9851,1,0,1.93111
9851,2,3,1.93111
9930,2,1,1.93111
9930,3,0,1.93111
9655,2,1,1.93109
9859,2,6,1.93109
9806,4,6,1.93108
9805,2,6,1.93099
9734,4,0,1.93096
9854,1,6,1.93095
9862,3,3,1.93091
9966,2,5,1.93089
9966,1,1,1.93089
9735,4,6,1.93088
9732,4,6,1.93086
9853,1,6,1.93085
9853,2,3,1.93085
9914,2,1,1.93081
9914,3,0,1.93081
9914,2,0,1.93081
9914,4,5,1.93081
9741,4,6,1.93081
9636,4,6,1.93081
9803,0,4,1.93079
9951,2,2,1.93074
9951,4,0,1.93074
9742,3,2,1.93072
9861,2,3,1.93069
9861,1,1,1.93069
9731,3,2,1.93067
9852,4,6,1.93064
9885,0,2,1.93062
9929,3,0,1.93062
9993,4,6,1.93062
9913,2,1,1.93059
9967,4,0,1.93048
9579,1,3,1.93038
9912,2,1,1.93037
9959,4,4,1.93031
9798,3,1,1.9303
9905,1,3,1.9303
9905,3,0,1.9303
9901,3,0,1.93028
9907,3,0,1.93025
9881,0,1,1.93023
9847,4,6,1.93015
9847,1,2,1.93015
9801,2,5,1.93014
9710,1,2,1.93002
9823,1,2,1.93002
9793,1,6,1.92993
9906,1,3,1.92991
9961,0,5,1.92988
9900,1,3,1.92982
9989,0,5,1.92973
9968,1,2,1.92972
9616,4,6,1.9297
9720,3,4,1.92968
9574,1,3,1.92966
9962,1,1,1.92966
9962,2,5,1.92966
9673,4,6,1.92963
9975,1,1,1.9296
9822,1,6,1.92958
9717,3,4,1.92957
9672,4,6,1.92953
9572,1,3,1.92952
9898,1,3,1.9295
9714,4,0,1.92946
9897,1,2,1.92928
9821,0,0,1.92924
9821,0,6,1.92924
9725,1,5,1.92915
9876,2,6,1.92914
9765,3,6,1.92913
9699,0,1,1.92912
9982,3,5,1.92908
9982,4,2,1.92908
9820,0,0,1.92903
9845,2,1,1.92902
9770,2,3,1.92899
9724,3,6,1.92896
9976,3,3,1.92891
9781,3,6,1.92887
9781,4,1,1.92887
9610,4,6,1.92872
9784,0,3,1.92871
9896,2,3,1.92869
9816,4,2,1.92864
9816,0,6,1.92864
9842,1,2,1.92861
9778,4,1,1.92858
9779,4,1,1.92856
9776,4,5,1.92849
9999,3,5,1.92847
9819,0,6,1.92846
9819,2,4,1.92846
9786,2,1,1.92845
9768,3,6,1.92837
9768,4,6,1.92837
9777,4,6,1.92837
9777,4,5,1.92837
9990,3,5,1.92836
9921,3,2,1.92835
9921,2,1,1.92835
9838,0,1,1.92834
9970,2,2,1.92832
9955,4,0,1.92824
9693,4,6,1.92819
9923,3,0,1.92816
9597,3,2,1.92816
9758,1,5,1.92814
9983,3,5,1.92807
9871,2,0,1.92804
9872,2,5,1.92788
9872,2,3,1.92788
9594,3,2,1.92786
9869,2,0,1.92784
9869,3,4,1.92784
9891,1,3,1.92783
9943,2,2,1.92782
9831,1,1,1.92778
9946,4,3,1.9277
9946,2,4,1.9277
9947,4,2,1.92765
9941,4,0,1.92763
9659,2,3,1.9276
10000,4,4,1.9276
9815,4,5,1.92758
9865,0,5,1.92758
9870,2,5,1.92756
9995,3,3,1.92752
9995,0,5,1.92752
9995,0,4,1.92752
9855,3,3,1.92747
9855,0,6,1.92747
9589,3,2,1.92743
9857,4,6,1.92742
9807,3,2,1.92741
9657,4,6,1.92741
9828,1,6,1.92737
9586,0,4,1.92732
9826,0,5,1.92729
9978,4,3,1.92729
9832,3,2,1.92727
9867,1,3,1.92727
9833,0,1,1.92725
9866,1,3,1.92717
9866,0,6,1.92717
9866,2,3,1.92717
9936,2,2,1.92715
9585,3,2,1.9271
9585,0,4,1.9271
9916,3,0,1.92709
9950,4,2,1.92709
9935,2,2,1.92705
9939,2,2,1.92702
9930,3,5,1.92698
9581,4,4,1.92696
9811,2,2,1.92695
9749,2,5,1.92694
9812,1,1,1.92692
9859,4,2,1.92687
9747,3,3,1.92685
9747,4,1,1.92685
9747,0,6,1.92685
9682,4,5,1.92685
9681,0,1,1.92684
9965,2,5,1.9268
9627,3,3,1.92672
9734,2,4,1.92672
9985,3,3,1.92666
9746,4,5,1.92665
9746,3,3,1.92665
9746,4,1,1.92665
9735,1,6,1.92661
9850,0,5,1.92649
9850,0,4,1.92649
9626,4,6,1.92648
9996,3,5,1.92644
9731,1,5,1.92642
9633,1,3,1.92641
9912,3,2,1.92631
9736,1,5,1.9263
9736,2,5,1.9263
9803,1,4,1.92629
9901,2,0,1.92629
9678,4,5,1.92629
9678,1,1,1.92629
9739,0,6,1.92628
9907,4,5,1.92622
9679,1,1,1.92621
9740,0,6,1.92617
9795,1,2,1.92612
9737,3,4,1.92609
9705,0,1,1.92608
9882,2,2,1.92607
9958,2,5,1.92602
9848,1,3,1.92593
9710,0,1,1.92593
9710,3,4,1.92593
9883,0,6,1.92591
9704,4,0,1.92589
9824,2,2,1.92588
9800,2,2,1.92588
9880,0,2,1.92588
9797,2,5,1.92583
9802,3,4,1.92582
9614,3,3,1.92581
9900,2,5,1.92581
9798,2,5,1.92581
9702,0,5,1.92579
9794,0,3,1.92578
9794,2,1,1.92578
9973,2,2,1.92577
9796,0,4,1.92573
9729,1,5,1.92572
9792,1,6,1.92571
9792,1,1,1.92571
9576,4,4,1.92564
9706,4,0,1.92563
9703,0,5,1.92561
9960,4,0,1.92555
9571,4,4,1.92547
9721,4,6,1.92545
9707,3,4,1.92544
9715,4,0,1.92536
9715,1,0,1.92536
9717,4,6,1.92536
9980,1,2,1.92535
9700,2,0,1.92532
9899,2,3,1.92532
9714,3,4,1.92526
9716,0,5,1.92526
9716,0,6,1.92526
9897,0,6,1.92526
9570,4,4,1.92524
9727,4,0,1.92522
9670,0,6,1.92515
9563,4,4,1.92512
9771,1,6,1.92507
9565,1,3,1.92507
9699,4,0,1.92504
9699,2,0,1.92504
9877,0,2,1.92493
9607,0,1,1.92491
9875,2,5,1.92487
9697,4,0,1.92484
9821,1,1,1.92484
9844,2,1,1.92478
9845,0,4,1.92475
9843,0,4,1.92469
9610,3,3,1.92469
9668,3,3,1.92468
9789,0,3,1.92468
9974,1,2,1.92467
9696,1,3,1.92465
9896,0,2,1.92463
9770,3,2,1.92463
9820,1,6,1.92461
9695,4,1,1.92455
9766,1,2,1.92447
9767,1,2,1.92445
9606,0,1,1.92444
9781,1,2,1.9244
9781,3,2,1.9244
9781,1,0,1.9244
9531,0,4,1.92438
9600,0,4,1.92436
9694,3,3,1.92427
9782,1,0,1.92425
9598,0,4,1.92424
9602,0,1,1.9242
9817,1,6,1.9242
9817,1,4,1.9242
9894,2,1,1.92417
9762,1,2,1.92408
9762,0,6,1.92408
9689,3,3,1.92406
9992,4,3,1.92404
9992,3,3,1.92404
9776,2,3,1.92403
9819,1,1,1.924
9892,0,6,1.92398
9755,0,6,1.92397
9975,1,2,1.92394
9594,1,3,1.92392
9839,2,5,1.92391
9786,1,0,1.92389
9777,2,3,1.92389
9840,4,5,1.92388
9590,0,4,1.92381
9758,0,6,1.92381
9955,2,5,1.92375
9891,2,1,1.92375
9490,1,3,1.92374
9837,1,4,1.92372
9837,4,5,1.92372
9759,0,6,1.92367
9943,3,5,1.92367
9658,0,4,1.92352
9835,0,5,1.92352
9969,4,4,1.92352
9946,3,5,1.92351
9946,4,2,1.92351
9997,2,2,1.92344
9997,4,3,1.92344
9830,0,5,1.92342
9586,0,6,1.92342
9588,0,6,1.9234
9659,2,1,1.92335
9870,1,3,1.92331
9754,0,5,1.9233
9976,4,3,1.92319
9927,2,4,1.92314
9828,3,2,1.9231
9815,3,4,1.92309
9815,0,1,1.92309
9970,4,4,1.92304
9890,2,1,1.92298
9807,4,3,1.92297
9656,0,4,1.92296
9866,3,4,1.92293
9856,3,4,1.9229
9938,2,1,1.92289
9938,4,2,1.92289
9644,0,6,1.92287
9886,3,2,1.92286
9643,0,0,1.92286
9642,0,0,1.92285
9950,2,0,1.92284
9931,4,0,1.9228
9808,0,5,1.9228
9808,3,4,1.9228
9635,2,1,1.92276
9681,3,3,1.92271
9641,0,6,1.92266
9645,0,6,1.92252
9645,1,3,1.92252
9654,1,1,1.92249
9654,0,3,1.92249
9640,4,4,1.92248
9853,0,6,1.92247
9853,0,4,1.92247
9626,0,3,1.92247
9889,3,2,1.92246
9631,4,4,1.92246
9732,3,4,1.92239
9638,4,4,1.92237
9637,0,0,1.92236
9735,3,0,1.92235
9814,1,6,1.92232
9814,4,4,1.92232
9901,2,5,1.9223
9957,3,5,1.92229
9957,4,3,1.92229
9852,4,5,1.92224
9907,3,2,1.92219
9731,2,4,1.92218
9951,2,5,1.92216
9742,4,1,1.92202
9736,3,5,1.922
9805,1,6,1.92199
9881,4,2,1.92197
9739,3,5,1.92196
9903,4,5,1.92195
9711,0,5,1.92192
9803,0,6,1.92179
9702,3,0,1.92175
9738,3,5,1.92174
9738,1,6,1.92174
9574,0,3,1.92174
9880,2,2,1.92173
9576,0,4,1.92164
9706,3,6,1.92154
9824,3,4,1.92154
9571,0,3,1.92152
9804,0,1,1.92149
9804,0,2,1.92149
9898,0,2,1.92146
9701,1,2,1.92146
9701,3,0,1.92146
9878,3,2,1.9214
9879,4,2,1.92136
9797,0,1,1.92134
9707,1,0,1.92133
9823,2,3,1.92131
9798,2,1,1.92131
9802,0,2,1.92129
9570,0,4,1.92127
9796,0,0,1.92124
9897,4,5,1.92123
9720,1,5,1.92122
9715,1,2,1.92116
9568,0,3,1.92115
9952,3,5,1.92114
9507,1,3,1.92108
9714,1,3,1.92107
9714,2,0,1.92107
9801,0,5,1.92106
9994,4,4,1.92099
9670,3,3,1.92096
9793,0,6,1.92095
9960,2,0,1.92086
9960,4,3,1.92086
9876,3,2,1.92079
9876,4,2,1.92079
9697,1,3,1.92076
9722,1,0,1.92075
9771,0,5,1.92074
9504,0,4,1.92072
9610,4,5,1.92065
9609,4,5,1.92064
9844,0,2,1.92052
9725,0,5,1.92048
9668,0,4,1.92047
9874,3,2,1.92046
9821,2,2,1.92043
9788,1,6,1.92034
9788,0,0,1.92034
9967,2,0,1.9203
9666,0,4,1.92028
9774,0,5,1.92028
9973,4,3,1.92027
9724,1,0,1.92027
9724,1,3,1.92027
9596,1,3,1.92025
9791,0,2,1.92023
9873,3,2,1.92022
9763,1,2,1.9202
9820,2,3,1.9202
9820,0,5,1.9202
9530,4,4,1.92018
9789,3,6,1.92017
9557,1,3,1.92014
9841,4,0,1.9201
9842,1,4,1.92006
9842,3,4,1.92006
9922,2,4,1.92005
9592,3,5,1.92002
9781,3,4,1.91992
9781,0,2,1.91992
9895,4,2,1.91991
9892,2,5,1.9199
9816,3,4,1.91981
9838,0,6,1.91981
9782,0,2,1.91975
9782,3,4,1.91975
9551,0,1,1.9197
9755,2,2,1.91967
9778,0,2,1.91963
9871,2,1,1.9196
9776,4,3,1.91957
9819,0,5,1.91955
9999,4,3,1.91955
9688,3,1,1.91948
9688,1,3,1.91948
9691,1,4,1.91946
9991,1,1,1.91943
9968,4,2,1.9194
9777,4,3,1.9194
9777,0,3,1.9194
9759,2,2,1.91932
9658,0,1,1.9193
9658,0,6,1.9193
9980,3,6,1.91929
9980,2,2,1.91929
9831,1,3,1.91927
9585,0,6,1.91925
9855,2,0,1.91918
9949,4,3,1.91914
9857,2,0,1.91909
9660,1,3,1.91909
9685,1,3,1.91908
9870,4,0,1.91907
9864,2,0,1.91906
9868,4,0,1.91902
9829,3,4,1.91894
9829,2,2,1.91894
9890,2,5,1.91885
9828,3,4,1.91884
9944,4,2,1.91882
9649,4,3,1.91881
9826,4,5,1.91878
9826,3,4,1.91878
9684,3,4,1.91878
9627,1,1,1.91873
9938,3,5,1.91872
9856,0,2,1.91872
9644,1,0,1.91872
9652,1,0,1.91871
9652,0,6,1.91871
9656,3,3,1.9187
9635,0,3,1.91869
9833,0,2,1.91863
9647,1,0,1.91862
9950,0,2,1.9186
9815,1,4,1.9186
9578,4,3,1.91857
9629,0,1,1.91856
9807,0,0,1.91853
9641,4,4,1.91852
9622,0,1,1.91851
9622,4,4,1.91851
9683,3,0,1.91847
9683,4,0,1.91847
9661,1,3,1.91846
9661,3,1,1.91846
9809,4,3,1.91844
9859,0,2,1.91844
9639,1,3,1.91842
9887,4,2,1.91841
9748,0,5,1.91838
9662,3,1,1.91835
9645,4,0,1.91833
9645,2,3,1.91833
9640,0,3,1.91833
9901,3,2,1.91831
9634,0,3,1.91831
9618,1,1,1.91829
9853,4,5,1.91829
9905,3,5,1.91826
9734,4,5,1.91823
9749,0,4,1.91823
9750,0,4,1.9182
9750,0,5,1.9182
9654,1,3,1.9182
9862,0,2,1.91815
9956,0,2,1.91815
9733,1,2,1.91813
9705,4,1,1.91801
9746,0,4,1.91793
9861,4,0,1.91791
9540,4,4,1.91789
9812,4,3,1.91787
9882,4,5,1.91778
9515,0,4,1.91778
9906,2,5,1.91777
9970,2,0,1.91775
9702,3,3,1.91772
9910,2,2,1.91771
9736,4,5,1.9177
9981,2,2,1.91768
9742,1,6,1.91767
9971,3,6,1.91764
9971,2,0,1.91764
9739,0,4,1.91763
9849,2,0,1.91762
9883,2,1,1.91759
9516,1,3,1.91759
9806,0,0,1.91758
9571,0,1,1.91756
9518,0,4,1.91756
9884,4,2,1.91753
9848,3,2,1.91752
9848,3,0,1.91752
9564,1,1,1.91751
9805,1,2,1.91748
9805,0,6,1.91748
9537,1,1,1.91745
9561,0,1,1.91744
9561,1,1,1.91744
9510,2,0,1.91743
9737,4,5,1.91743
9738,3,0,1.91741
9708,4,1,1.91731
9803,0,0,1.91729
9611,4,5,1.91725
9730,3,0,1.91724
9608,4,2,1.91723
9707,2,0,1.91722
9707,2,4,1.91722
9707,4,1,1.91722
9879,2,2,1.9172
9672,2,0,1.91697
9715,1,5,1.91697
9715,4,5,1.91697
9721,2,4,1.91697
9698,4,4,1.91689
9698,4,1,1.91689
9671,0,1,1.91688
9714,1,5,1.91687
9800,1,4,1.91686
9797,1,4,1.91685
9965,3,6,1.91684
9796,0,5,1.91676
9610,4,2,1.91662
9669,1,3,1.91657
9669,3,1,1.91657
9877,2,2,1.91656
9953,0,2,1.91654
9801,0,0,1.91652
9875,2,2,1.91652
9875,4,5,1.91652
9875,4,0,1.91652
9896,4,2,1.91651
9982,2,2,1.91651
9793,0,5,1.91647
9793,3,6,1.91647
9793,2,5,1.91647
9921,0,2,1.9164
9771,2,2,1.9164
9695,1,2,1.91638
9599,0,3,1.91635
9596,3,5,1.91632
9604,3,3,1.9163
9555,1,1,1.91623
9595,0,6,1.91622
9845,3,0,1.91622
9726,1,0,1.91612
9591,2,5,1.91609
9922,0,2,1.91604
9594,2,5,1.91603
9594,4,3,1.91603
9594,3,5,1.91603
9873,4,0,1.91603
9894,3,0,1.91602
9601,0,3,1.91601
9723,2,4,1.91595
9724,0,5,1.91592
9724,4,5,1.91592
9689,4,5,1.91591
9774,2,1,1.91588
9693,3,6,1.91585
9926,4,0,1.91581
9842,2,5,1.91578
9893,3,2,1.91577
9767,2,2,1.91574
9791,2,6,1.9157
9791,3,6,1.9157
9690,3,4,1.91567
9891,3,5,1.91558
9769,0,0,1.91553
9871,4,5,1.91538
9993,2,0,1.91536
9839,0,2,1.91534
9691,1,2,1.91532
9691,4,4,1.91532
9840,4,0,1.91529
9967,3,6,1.9152
9872,4,5,1.91517
9941,0,2,1.91517
