Age,Type,Origin,RarityScore
4950,0,4,1.93239
4960,1,6,1.93236
4960,4,1,1.93236
4945,4,3,1.93232
4867,1,5,1.93229
4821,3,3,1.93217
4942,1,6,1.93217
4818,0,3,1.93193
4891,0,6,1.93184
4817,0,3,1.93182
4961,4,4,1.93165
4912,4,4,1.93157
4886,0,6,1.93122
4886,4,0,1.93122
4934,3,1,1.93119
4997,4,1,1.93113
4975,4,1,1.9311
4887,4,0,1.93093
4952,3,2,1.9309
4885,4,0,1.9309
4908,2,2,1.93053
4927,2,6,1.93053
4813,2,0,1.93034
4977,2,2,1.93033
4928,4,5,1.9303
4931,3,3,1.93018
4854,2,0,1.93016
4930,2,4,1.93013
4930,0,5,1.93013
4998,3,4,1.92996
4855,0,6,1.92994
4877,0,2,1.92993
4878,3,4,1.92989
4882,1,4,1.92959
4882,4,0,1.92959
4978,3,2,1.92957
4966,4,3,1.92952
4723,0,3,1.92949
4955,1,4,1.92948
4955,3,6,1.92948
4925,4,3,1.92916
4803,0,6,1.92872
4980,4,6,1.92872
4872,0,6,1.9286
4969,3,6,1.92843
4969,4,3,1.92843
4871,1,5,1.92841
5000,4,0,1.92821
4922,3,1,1.92814
4922,4,5,1.92814
4991,3,4,1.92809
4981,4,3,1.92789
4947,3,2,1.92787
4920,2,4,1.92761
4958,4,2,1.92754
4843,1,5,1.92748
4949,3,2,1.92746
4797,0,6,1.92745
4892,2,2,1.92741
4892,0,3,1.92741
4826,1,6,1.92741
4913,2,2,1.92739
4822,0,0,1.92724
4867,0,6,1.92715
4867,3,4,1.92715
4865,0,6,1.92664
4864,0,6,1.92656
4864,0,0,1.92656
4912,2,4,1.92649
4911,0,3,1.92643
4960,1,4,1.9264
4938,2,4,1.92629
4993,4,6,1.92625
4934,3,3,1.92613
4816,0,5,1.92596
4790,0,0,1.9259
4933,2,4,1.92579
4933,4,1,1.92579
4994,2,0,1.92578
4887,0,0,1.92577
4860,4,6,1.92566
4789,0,6,1.92562
4973,4,3,1.92558
4782,2,0,1.92526
4906,0,6,1.92503
4858,2,4,1.92503
4855,1,3,1.9248
4855,4,6,1.9248
4962,3,6,1.92476
4856,0,6,1.92464
4879,3,4,1.92461
4851,2,4,1.92438
4995,0,6,1.92427
4903,0,3,1.92416
4900,4,1,1.92415
4901,0,3,1.92406
4874,4,5,1.92403
4975,2,2,1.924
4807,2,0,1.92399
4956,1,1,1.92389
4808,2,0,1.92388
4898,4,4,1.92362
4872,1,0,1.92351
4804,1,0,1.9235
4987,2,2,1.92342
4987,4,6,1.92342
4871,2,4,1.92332
4831,1,6,1.92322
4966,1,4,1.92315
4830,1,2,1.92314
4870,0,2,1.92299
4829,1,6,1.92295
4846,4,6,1.92281
4894,2,0,1.92241
4843,3,4,1.92234
4893,2,4,1.92222
4893,4,1,1.92222
4946,2,4,1.92221
4968,0,0,1.92217
4944,3,4,1.92216
4824,4,2,1.92209
4943,2,2,1.92197
4950,2,2,1.92192
4950,1,2,1.92192
4979,0,0,1.92188
4918,2,6,1.92177
4761,0,0,1.9217
4890,3,0,1.92163
4842,1,0,1.92141
4940,1,0,1.92139
4997,2,4,1.92137
4997,0,6,1.92137
4841,2,1,1.92134
4990,2,2,1.92115
4934,3,2,1.92108
4820,2,4,1.92107
4886,0,3,1.921
4889,4,1,1.92085
4839,0,3,1.9207
4838,2,4,1.9205
4838,3,6,1.9205
4837,2,4,1.92018
4880,4,1,1.92012
4907,0,3,1.92012
4929,3,2,1.92011
4931,0,4,1.91999
4857,4,6,1.91993
4906,3,2,1.91993
4906,2,0,1.91993
4881,2,4,1.91988
4877,0,3,1.91983
4877,3,2,1.91983
4878,4,1,1.91973
4813,0,5,1.91958
4961,2,2,1.91954
4879,0,3,1.91949
4852,3,1,1.91935
4991,2,2,1.91932
4991,0,6,1.91932
4904,3,2,1.91922
4992,4,3,1.91917
4992,2,2,1.91917
4850,1,3,1.9191
4900,3,2,1.91908
4778,0,0,1.9189
4779,2,4,1.9189
4775,0,6,1.9188
4973,3,4,1.91868
4873,3,2,1.91862
4999,3,6,1.91859
4899,3,4,1.91857
4773,0,6,1.9185
4924,1,6,1.91847
4923,0,4,1.91845
4832,2,1,1.91844
4776,0,0,1.91841
4803,4,2,1.91809
4921,0,0,1.91806
4914,1,6,1.91804
4847,1,0,1.91798
4801,1,1,1.91793
4922,2,3,1.91791
4831,4,2,1.91785
4768,0,6,1.9178
4844,2,4,1.91766
4957,3,4,1.91743
4845,3,1,1.91732
4765,3,3,1.91731
4894,1,0,1.91728
4894,4,3,1.91728
4869,0,2,1.91726
4892,3,0,1.91721
4993,1,4,1.91721
4993,3,6,1.91721
4916,2,3,1.91709
4893,3,4,1.91709
4946,0,0,1.91705
4944,1,2,1.91704
4919,2,3,1.91699
4827,2,5,1.91694
4868,0,2,1.91692
4975,3,4,1.9169
4867,3,2,1.91687
4942,0,0,1.91684
4797,2,4,1.9168
4758,2,4,1.91666
4994,2,4,1.91666
4994,1,4,1.91666
4994,4,3,1.91666
4994,3,6,1.91666
4918,3,4,1.91662
4890,1,6,1.91651
4890,4,4,1.91651
4912,0,0,1.91632
4912,1,0,1.91632
4864,0,2,1.91629
4864,4,1,1.91629
4940,0,0,1.91627
4935,0,1,1.91622
4935,1,0,1.91622
4842,4,5,1.91619
4934,3,4,1.91602
4888,3,2,1.91596
4795,3,5,1.91595
4910,3,1,1.91593
4886,1,0,1.91589
4977,3,4,1.91587
4840,0,4,1.9158
4820,2,5,1.9157
4820,3,5,1.9157
4889,1,6,1.91567
4933,3,4,1.91565
4794,3,1,1.91563
4927,4,1,1.91556
4927,2,3,1.91556
4887,3,4,1.91544
4860,1,4,1.91536
4987,2,0,1.9152
4987,0,0,1.9152
4790,3,1,1.9152
4929,1,0,1.91506
4880,3,1,1.91504
4907,0,0,1.91501
4837,1,2,1.91494
4995,2,4,1.91493
4906,0,0,1.91482
4988,3,6,1.91471
4952,2,4,1.91468
4836,1,2,1.91446
4996,3,6,1.91433
4811,3,4,1.91421
4813,1,2,1.91421
4750,1,6,1.91417
4904,2,0,1.91409
4953,0,0,1.91404
4882,1,6,1.91399
4903,3,1,1.9139
4874,4,3,1.91388
4902,1,6,1.91387
4971,2,4,1.91363
4961,3,4,1.91348
4848,3,2,1.91347
4898,0,0,1.91344
4835,1,5,1.91326
4805,3,5,1.91317
4808,4,6,1.9131
4804,4,2,1.91285
4870,2,2,1.91279
4801,3,3,1.91265
4990,0,1,1.91262
4833,1,4,1.91257
4948,0,0,1.91248
4800,1,0,1.91232
4742,2,4,1.91222
4845,1,6,1.91215
4892,1,0,1.91211
4916,1,0,1.91201
4982,2,4,1.91194
4798,3,1,1.9118
4983,2,4,1.9118
4983,1,4,1.9118
4799,4,6,1.91174
4867,2,2,1.91173
4867,4,0,1.91173
4942,1,2,1.91173
4737,3,1,1.91171
4997,1,4,1.91162
4866,4,0,1.91154
4733,2,0,1.91148
4890,1,0,1.91138
4825,4,6,1.91131
4734,2,4,1.91131
4891,1,0,1.91123
4911,3,4,1.91123
4911,1,6,1.91123
4865,3,1,1.91118
4937,0,0,1.91116
4864,2,2,1.91115
4729,2,0,1.91114
4863,3,1,1.91112
4842,3,1,1.91097
4936,0,1,1.91096
4938,3,5,1.91096
4910,1,6,1.91085
4910,4,1,1.91085
4886,4,3,1.91078
4933,4,2,1.91058
4927,3,5,1.91057
4885,4,3,1.91042
4885,3,1,1.91042
4992,0,1,1.91036
4887,3,1,1.91028
4754,3,3,1.91026
4754,2,4,1.91026
4794,3,5,1.91023
4794,0,5,1.91023
4860,4,1,1.91021
4860,4,0,1.91021
4860,2,3,1.91021
4929,3,4,1.91001
4880,4,4,1.90996
4907,2,3,1.90991
4907,4,2,1.90991
4753,3,3,1.90986
4854,4,2,1.90985
4725,2,0,1.90982
4930,2,0,1.90981
4930,4,2,1.90981
4931,2,0,1.90981
4782,1,0,1.9097
4837,4,2,1.90969
4857,3,5,1.90963
4788,4,2,1.90959
4724,2,0,1.90953
4789,4,6,1.90953
4789,4,2,1.90953
4879,0,1,1.90926
4926,3,5,1.90924
4836,4,5,1.90919
4905,0,1,1.90915
4852,3,2,1.90914
4851,1,4,1.90911
4901,3,1,1.90875
4901,0,1,1.90875
4780,3,1,1.90868
4720,2,0,1.90865
4812,4,6,1.90864
4960,2,0,1.9085
4999,1,4,1.90844
4778,1,1,1.90841
4899,0,4,1.90836
4898,2,3,1.90835
4923,3,5,1.90827
4924,3,5,1.90827
4924,4,2,1.90827
4773,0,5,1.90818
4748,0,0,1.90812
4802,2,1,1.90798
4896,0,4,1.90797
4896,2,3,1.90797
4896,4,3,1.90797
4666,2,0,1.90796
4806,3,6,1.90791
4771,3,1,1.90779
4771,1,2,1.90779
4808,0,2,1.90771
5000,1,4,1.90769
4922,3,5,1.90768
4767,1,2,1.90762
4767,1,1,1.90762
4768,2,5,1.90757
4915,4,2,1.90751
4961,2,0,1.90743
4961,2,4,1.90743
4801,3,4,1.90736
4741,3,1,1.90729
4769,3,1,1.90728
4833,2,3,1.90717
4831,1,1,1.90711
4920,3,5,1.9071
4956,0,1,1.90706
4894,0,4,1.90703
4843,3,2,1.90692
4843,1,2,1.90692
4843,1,4,1.90692
4917,4,2,1.90692
4917,0,4,1.90692
4895,0,4,1.90685
4828,1,5,1.90685
4919,0,1,1.90671
4758,2,0,1.90668
4758,2,5,1.90668
4764,0,5,1.90667
4708,0,4,1.90666
4868,4,3,1.90661
4682,2,4,1.90653
4711,0,4,1.90652
4760,1,2,1.90649
4680,0,3,1.90644
4988,0,1,1.90642
4707,2,5,1.90628
4937,2,0,1.90607
4939,2,0,1.90604
4865,3,5,1.90603
4865,4,3,1.90603
4863,1,6,1.90599
4863,3,0,1.90599
4756,0,5,1.90594
4936,1,2,1.90588
4938,0,1,1.90585
4796,2,1,1.90582
4910,0,4,1.90577
4886,2,6,1.90567
4706,0,4,1.90553
4817,1,4,1.9055
4889,1,2,1.90532
4727,0,4,1.90529
4727,3,3,1.90529
4951,2,0,1.90528
4705,0,4,1.90524
4795,1,3,1.90518
4928,1,1,1.90517
4794,4,0,1.90484
4838,1,4,1.9048
4838,0,2,1.9048
4907,0,4,1.9048
4964,2,0,1.90479
4964,0,1,1.90479
4909,4,2,1.90479
4753,1,2,1.90476
4884,2,6,1.90473
4877,1,6,1.90467
4877,0,1,1.90467
4906,0,1,1.90461
4783,4,0,1.90456
4782,4,0,1.90451
4752,1,2,1.90445
4965,0,1,1.90442
4787,2,5,1.90435
4858,4,3,1.90433
4788,2,5,1.90426
4791,2,1,1.90426
4791,2,5,1.90426
4853,3,5,1.90423
4859,0,3,1.90417
4789,2,1,1.90416
4786,4,0,1.90416
4786,4,6,1.90416
4851,4,0,1.90402
4750,1,4,1.90394
4836,0,2,1.90391
4694,1,1,1.90391
4781,2,3,1.9039
4900,4,2,1.90385
4904,0,1,1.90383
4850,3,5,1.90382
4901,0,4,1.90365
4902,4,2,1.90364
4780,1,1,1.90342
4899,1,2,1.90326
4923,1,2,1.90318
4778,0,4,1.90317
4924,2,0,1.90316
4872,1,6,1.90316
4953,2,0,1.9031
4914,1,2,1.90309
4748,0,1,1.90293
4747,1,1,1.90286
4921,2,0,1.9028
4802,3,6,1.90274
4968,2,0,1.90269
4689,1,1,1.90266
4776,0,4,1.90264
4807,1,5,1.90261
4807,0,4,1.90261
4807,0,2,1.90261
4805,2,5,1.90254
4805,3,2,1.90254
4805,1,2,1.90254
4915,3,5,1.90247
4768,4,4,1.90246
4768,1,0,1.90246
4844,2,3,1.90232
4808,4,0,1.90232
4766,1,0,1.9022
4766,4,4,1.9022
4846,0,1,1.90219
4741,0,5,1.90218
4803,3,2,1.90215
4769,2,3,1.90211
4765,4,4,1.90201
4920,1,2,1.90197
4892,1,2,1.90192
4715,2,4,1.90177
4800,0,4,1.90173
4800,1,3,1.90173
4830,1,1,1.90172
4895,4,2,1.9017
4758,1,4,1.90169
4712,1,3,1.90151
4757,1,2,1.90149
4738,0,6,1.90147
4729,1,6,1.90124
4798,1,5,1.90118
4890,4,2,1.90113
4735,2,5,1.90113
4799,1,5,1.90106
4678,2,5,1.90095
4756,1,4,1.90091
4865,0,4,1.90088
4797,4,3,1.90083
4936,1,1,1.9008
4910,1,2,1.90069
4941,1,1,1.90064
4888,2,3,1.90055
4823,4,1,1.90054
4861,0,4,1.90048
4861,0,3,1.90048
4706,2,4,1.90044
4817,3,6,1.90023
4726,0,1,1.9002
4885,2,3,1.90017
4986,0,1,1.90017
4840,2,3,1.90014
4705,1,3,1.90014
4702,3,1,1.90008
4819,0,2,1.89994
4854,0,1,1.89969
4815,3,1,1.89968
4909,1,2,1.89965
4698,2,5,1.89961
4884,1,2,1.89958
4699,1,4,1.89949
4794,3,6,1.89944
4794,3,2,1.89944
4794,3,0,1.89944
4878,4,2,1.89942
4783,0,4,1.89936
4783,2,5,1.89936
4816,1,3,1.89936
4674,2,4,1.89935
4782,0,2,1.89932
4782,1,1,1.89932
4837,4,4,1.8992
4926,1,1,1.89911
4751,1,1,1.89901
4852,1,1,1.89893
4788,0,4,1.89893
4697,2,5,1.89889
4789,1,5,1.8988
4814,1,3,1.8988
4856,4,4,1.89877
4793,4,3,1.89875
4721,3,3,1.89875
4849,2,3,1.89872
4781,0,4,1.89866
4670,2,5,1.89856
4792,1,5,1.89856
4720,1,6,1.89856
4901,1,2,1.89854
4661,1,1,1.89847
4952,0,1,1.89845
4882,1,2,1.89838
4873,4,4,1.89826
4660,2,0,1.89819
4848,2,2,1.89816
4899,2,6,1.89816
4775,3,5,1.89811
4872,0,4,1.89807
4718,1,3,1.89805
4810,1,4,1.89802
4778,2,5,1.89793
4778,1,3,1.89793
4812,1,3,1.89788
4871,0,4,1.89788
4772,1,3,1.89783
4640,0,4,1.89772
4747,0,1,1.89769
4688,4,1,1.89755
4802,3,2,1.8975
4717,0,6,1.89749
4687,2,5,1.89745
4767,2,1,1.89744
4777,0,2,1.89742
4746,2,3,1.89736
4768,2,3,1.89734
4770,2,1,1.89729
4807,1,3,1.89727
4806,4,3,1.89725
4805,4,3,1.89723
4844,2,2,1.89721
4832,0,2,1.89712
4741,0,1,1.89707
4846,2,3,1.89703
4769,3,5,1.89694
4742,4,1,1.89672
4742,4,4,1.89672
4736,1,4,1.89662
4757,0,2,1.8965
4762,4,4,1.89647
4800,0,1,1.89643
4737,0,5,1.89642
4764,0,2,1.89642
4739,2,1,1.89641
4712,1,6,1.8964
4712,2,3,1.8964
4831,0,4,1.89636
4711,0,6,1.89632
4761,1,4,1.89628
4707,1,6,1.89625
4707,0,6,1.89625
4707,2,3,1.89625
4945,0,1,1.89625
4763,2,3,1.89623
4755,4,4,1.89611
4735,0,0,1.89603
4735,2,1,1.89603
4735,2,3,1.89603
4798,2,3,1.89587
4864,4,4,1.89574
4865,4,4,1.89573
4886,4,2,1.89546
4827,3,2,1.8954
4706,1,1,1.89534
4841,4,4,1.8953
4652,0,4,1.8953
4825,0,2,1.8952
4823,4,0,1.8952
4675,0,1,1.8951
4885,4,2,1.89505
4818,4,0,1.89498
4700,1,2,1.89488
4625,0,4,1.89484
4821,4,0,1.89481
4821,4,4,1.89481
4701,1,2,1.89473
4880,2,6,1.89472
4698,0,2,1.89461
4752,4,4,1.89424
4783,3,6,1.89416
4695,4,1,1.89414
4692,3,1,1.89412
4816,4,5,1.89404
4858,1,1,1.89398
4694,1,4,1.89394
4879,1,2,1.8939
4785,3,2,1.89387
4851,4,3,1.89384
4851,3,0,1.89384
4697,0,1,1.89383
4662,0,1,1.89375
4721,0,1,1.8937
4721,1,3,1.8937
4849,3,0,1.89365
4849,4,3,1.89365
4850,3,0,1.89364
4850,4,4,1.89364
4788,3,6,1.89359
4670,4,1,1.8935
4691,0,1,1.89347
4691,0,4,1.89347
4791,0,4,1.89347
4814,4,5,1.89346
4836,2,2,1.89336
4882,2,3,1.89318
4641,0,4,1.89314
4665,3,3,1.89304
4718,3,3,1.89299
4749,0,2,1.89291
4985,0,1,1.89274
4773,1,4,1.89271
4810,4,1,1.89269
4772,1,4,1.89268
4657,1,1,1.89258
4748,2,2,1.89256
4779,0,1,1.89254
4686,0,1,1.89238
4770,2,6,1.89213
4844,4,1,1.89209
4766,3,5,1.892
4807,4,1,1.89192
4806,1,4,1.89192
4683,1,4,1.89179
4832,4,1,1.89179
4769,1,3,1.89177
4708,1,2,1.89169
4708,4,0,1.89169
4708,4,1,1.89169
4736,1,1,1.89157
4808,2,3,1.89154
4804,2,3,1.89153
4709,0,0,1.89149
4710,1,2,1.89143
4733,0,5,1.89141
4762,2,1,1.89139
4732,1,1,1.89136
4732,4,1,1.89136
4729,3,2,1.89134
4729,4,0,1.89134
4764,0,1,1.89129
4712,4,4,1.89128
4679,0,2,1.89124
4679,2,0,1.89124
4707,4,0,1.89123
4761,4,0,1.89119
4755,2,2,1.89112
4580,0,6,1.89112
4830,4,4,1.891
4730,0,2,1.89097
4730,3,2,1.89097
4735,1,3,1.89093
4579,0,6,1.89085
4828,0,4,1.89082
4828,2,2,1.89082
4828,4,4,1.89082
4631,4,5,1.89062
4798,1,4,1.89056
4653,2,3,1.89048
4799,2,3,1.89038
4799,1,2,1.89038
4652,3,6,1.89029
4676,3,3,1.8902
4726,0,2,1.89019
4726,4,1,1.89019
4822,0,1,1.89007
4649,2,0,1.89001
4823,4,4,1.88986
4593,3,0,1.88975
4725,4,0,1.88972
4818,4,3,1.8897
4860,0,1,1.88962
4698,1,2,1.88961
4704,0,2,1.88959
4753,2,6,1.88948
4699,1,3,1.88942
4724,4,0,1.88938
4722,4,1,1.88928
4722,3,2,1.88928
4722,4,0,1.88928
4878,2,6,1.88926
4752,2,6,1.88913
4815,2,2,1.88912
4621,0,4,1.88912
4783,3,0,1.88895
4783,3,2,1.88895
4645,2,0,1.88892
4661,3,3,1.88883
4751,3,5,1.88878
4697,1,6,1.88876
4852,3,0,1.88873
4617,2,5,1.8887
4859,0,1,1.88856
4644,1,3,1.88841
4668,3,3,1.8884
4659,2,4,1.88812
4836,4,3,1.88809
4774,4,0,1.88793
4774,2,6,1.88793
4774,3,4,1.88793
4718,2,3,1.88792
4718,2,6,1.88792
4690,0,6,1.88792
4793,4,1,1.88787
4793,0,1,1.88787
4749,3,4,1.88774
4689,0,6,1.8876
4688,1,0,1.88753
4688,4,4,1.88753
4688,1,2,1.88753
4748,4,3,1.88738
4748,1,0,1.88738
4810,2,2,1.88736
4717,3,6,1.88729
4717,0,2,1.88729
4745,3,0,1.88729
4767,1,3,1.88727
4779,4,4,1.88727
4779,1,5,1.88727
4812,2,2,1.88713
4847,4,3,1.88713
4770,1,5,1.88698
4741,3,2,1.88684
4637,0,6,1.88672
4765,1,5,1.88671
4708,3,6,1.8867
4716,3,6,1.88665
4805,3,0,1.8866
4916,1,1,1.88658
4636,0,2,1.88652
4757,2,2,1.88652
4736,0,2,1.88651
4736,4,2,1.88651
4633,4,5,1.88646
4633,4,3,1.88646
4681,3,3,1.88643
4733,3,2,1.8864
4733,4,2,1.8864
4710,0,2,1.88637
4679,1,4,1.88629
4760,4,3,1.88626
4760,3,4,1.88626
4743,4,3,1.88624
4737,3,0,1.88623
4804,3,0,1.8862
4740,1,0,1.88616
4740,3,0,1.88616
4740,2,2,1.88616
4711,2,1,1.88613
4711,4,0,1.88613
4738,3,0,1.8861
4738,1,5,1.8861
4632,0,6,1.88606
4730,2,1,1.88597
4734,4,2,1.88596
4756,2,1,1.88582
4809,3,0,1.88572
4830,0,1,1.88565
4830,3,0,1.88565
4600,2,0,1.88563
4831,3,0,1.88562
4831,0,1,1.88562
4828,0,1,1.88548
4653,4,0,1.88547
4627,1,1,1.88529
4652,1,3,1.88527
4798,4,1,1.88525
4650,4,3,1.88523
4650,2,3,1.88523
4650,2,5,1.88523
4651,4,0,1.8852
4651,1,3,1.8852
4799,4,1,1.88504
4842,3,0,1.88486
4700,1,6,1.88486
4705,3,6,1.88481
4705,3,3,1.88481
4824,2,2,1.88471
4725,1,4,1.88469
4827,3,0,1.88463
4701,1,6,1.88462
4796,4,1,1.88446
4699,2,3,1.88438
4878,3,5,1.88418
4884,3,5,1.88414
4752,1,0,1.88403
4645,3,3,1.88391
4645,3,6,1.88391
4660,0,2,1.8837
4660,4,3,1.8837
4663,4,5,1.88367
4691,0,0,1.88353
4618,1,1,1.88352
4696,0,0,1.8835
4750,1,0,1.88346
4720,2,6,1.88341
4668,3,2,1.88338
4644,1,6,1.88336
4613,2,0,1.88326
4613,0,1,1.88326
4794,4,1,1.88325
4672,3,2,1.88323
4883,3,5,1.88322
4585,0,1,1.8832
4643,1,6,1.88316
4784,0,1,1.88316
4784,4,4,1.88316
4610,1,1,1.88307
4612,2,0,1.88307
4657,4,1,1.88287
4657,1,2,1.88287
4872,2,6,1.8828
4814,3,0,1.88279
4608,0,1,1.88278
4775,3,2,1.88259
4689,4,5,1.88258
4640,0,1,1.88258
4606,0,1,1.88249
4897,3,5,1.88247
4772,2,2,1.8824
4772,3,6,1.8824
4583,0,2,1.88229
4811,0,1,1.88222
4778,3,4,1.8822
4717,2,2,1.88219
4767,3,4,1.88218
4745,1,5,1.88215
4639,1,3,1.88214
4639,2,3,1.88214
4771,3,6,1.88201
4746,3,2,1.88181
4812,0,1,1.88175
4582,3,3,1.88174
4741,2,2,1.88173
4741,0,4,1.88173
4682,0,6,1.88164
4682,2,3,1.88164
4776,4,3,1.88162
4777,4,3,1.88161
4638,4,0,1.88158
4638,1,3,1.88158
4757,4,2,1.88153
4634,0,2,1.88152
4684,4,4,1.88146
4769,3,6,1.88144
4581,0,2,1.88136
4679,2,3,1.88134
4806,4,5,1.88126
4806,2,2,1.88126
4762,3,4,1.88122
4601,0,1,1.88121
4893,3,5,1.88121
4580,3,3,1.88116
4715,1,0,1.88115
4755,4,1,1.88114
4737,1,5,1.88113
4712,3,2,1.88106
4730,4,2,1.88097
4734,4,3,1.88089
4763,2,2,1.88085
4763,3,4,1.88085
4677,3,1,1.88081
4677,4,3,1.88081
4911,1,1,1.88081
4713,2,1,1.88077
4713,1,0,1.88077
4630,4,0,1.88074
4735,3,2,1.88074
4912,1,1,1.88074
4600,4,0,1.88072
4890,3,5,1.88064
4653,1,6,1.88045
4599,1,1,1.88032
4865,1,1,1.88027
4652,4,3,1.88026
4652,1,6,1.88026
4572,3,3,1.88021
4676,2,1,1.88019
4726,3,0,1.88019
4675,0,6,1.88014
4593,0,6,1.88013
4598,0,6,1.88012
4598,3,3,1.88012
4573,3,3,1.87997
4648,1,2,1.87987
4725,1,5,1.87966
4698,0,0,1.87961
4622,4,0,1.87953
4889,3,5,1.87943
4692,3,6,1.87936
4724,3,5,1.8793
4724,1,0,1.8793
4909,1,1,1.87912
4621,3,6,1.8791
4674,2,3,1.87909
4694,4,5,1.87899
4752,3,2,1.87892
4645,0,1,1.8789
4642,0,6,1.8787
4697,4,0,1.87864
