Age,Type,Origin,RarityScore
44,3,3,0.970136
45,2,3,0.989861
46,1,6,0.990417
46,2,1,0.990417
46,2,0,0.977959
46,4,0,0.981074
46,0,5,0.993532
47,4,6,0.985257
47,2,2,0.985257
47,3,4,0.967012
48,2,0,0.979714
48,0,1,0.988786
48,4,6,0.985762
49,1,4,0.980143
49,4,5,0.983159
49,1,3,0.992207
49,0,1,0.989191
49,3,2,0.986175
49,0,6,0.986175
49,3,4,0.96808
49,4,0,0.983159
50,2,1,0.992604
50,0,4,0.98358
50,1,0,0.980572
51,3,0,0.993071
51,2,2,0.987088
51,1,0,0.981106
51,0,4,0.984097
51,3,3,0.972132
52,4,5,0.981637
53,3,3,0.97342
53,4,1,0.997018
53,1,6,0.994069
55,0,4,0.986329
55,4,5,0.983419
55,0,5,0.997967
55,3,6,0.986329
56,2,3,0.992547
56,4,2,0.992547
56,0,3,0.986743
56,0,5,0.998351
57,3,6,0.987156
57,0,4,0.987156
57,1,3,0.995841
58,1,5,0.99912
58,4,5,0.984682
58,2,4,0.993345
58,0,4,0.987569
58,3,1,1.00201
59,0,0,0.98816
59,3,6,0.98816
59,2,4,0.993889
60,3,4,0.977263
60,0,2,0.974413
60,1,1,0.988659
60,1,2,0.980112
60,4,6,0.988659
61,4,4,1.00309
61,2,1,1.00021
61,1,0,0.982969
61,2,0,0.980095
61,0,4,0.985843
61,3,4,0.977221
62,4,5,0.983185
62,0,3,0.988951
62,2,5,1.00337
62,1,1,0.988951
63,3,5,1.00369
63,1,4,0.989274
63,3,3,0.977737
63,2,6,0.992158
64,2,1,1.00114
64,1,3,0.995367
64,1,4,0.989597
65,3,0,0.996054
65,1,2,0.981825
65,2,6,0.996054
65,0,6,0.993208
66,4,3,0.993292
66,1,2,0.981809
66,0,1,0.996163
66,4,2,0.993292
66,1,1,0.990421
67,3,3,0.979617
67,3,6,0.993856
67,4,3,0.993856
67,4,1,0.999552
67,3,2,0.993856
67,4,2,0.993856
68,4,0,0.985737
68,2,5,1.00846
68,1,2,0.982896
69,1,5,0.997065
69,1,3,0.999946
69,1,6,0.997065
69,0,0,0.991301
69,1,2,0.982656
69,0,6,0.994183
69,3,0,0.999946
70,0,6,0.994261
70,3,5,1.00298
71,1,6,0.997344
71,2,2,0.994419
72,4,1,0.997892
72,3,0,1.00079
73,0,3,0.994983
74,1,0,0.980627
74,3,4,0.986499
74,3,3,0.983563
74,0,4,0.989435
74,0,3,0.992371
74,4,0,0.986499
74,2,4,0.998243
75,3,4,0.98671
76,3,2,0.998892
76,3,6,1.00183
76,3,5,1.00477
77,0,0,0.992677
77,2,3,0.998675
78,4,4,1.01087
78,0,5,1.00179
78,4,6,0.998761
80,0,1,0.99941
80,2,3,0.99941
80,4,4,1.01152
80,0,2,0.987296
81,0,6,0.999654
81,4,6,0.999654
81,2,1,0.999654
81,0,0,0.996615
82,0,3,0.997029
82,4,0,0.990968
83,2,4,1.00006
83,4,2,0.993922
83,3,0,1.00313
83,1,2,0.987787
84,2,1,0.999793
84,3,4,0.99039
84,1,6,0.999793
85,4,5,0.990826
85,4,0,0.990826
85,4,3,1.00333
85,2,3,1.0002
85,0,6,1.00333
85,0,2,0.990826
86,1,0,0.984491
86,0,1,1.00027
86,0,0,1.00027
86,1,6,0.997112
86,3,3,0.987646
86,0,4,0.990802
87,4,5,0.990889
87,3,6,1.00042
87,1,0,0.984537
87,2,0,0.987713
87,0,3,0.994065
88,2,5,1.0134
88,1,4,0.997465
88,4,0,0.991092
89,2,2,1.00749
89,3,6,1.00115
90,1,0,0.985902
90,1,6,1.00165
91,4,5,0.992173
91,1,2,0.995353
91,0,0,1.00171
91,1,1,1.00489
92,1,5,1.00247
92,2,2,1.0056
92,3,2,0.999339
92,4,1,1.00247
92,0,0,1.00247
92,3,5,1.00874
92,1,1,1.0056
93,3,3,0.990385
94,4,0,0.99008
94,4,4,1.01229
94,2,1,0.9996
94,0,3,0.996427
94,1,0,0.99008
94,3,3,0.99008
94,1,2,0.996427
94,3,2,1.00277
95,0,5,1.00292
95,2,3,1.00611
95,2,4,0.999727
95,2,0,0.996533
96,0,5,1.00054
96,1,1,1.00368
96,3,3,0.987951
97,3,2,1.00357
97,3,5,1.00676
97,1,0,0.990784
97,0,2,0.997176
97,1,1,1.00357
97,3,0,1.00357
97,1,4,1.00676
97,2,3,1.00996
98,1,0,0.991104
98,1,2,0.997498
99,2,5,1.01706
100,2,6,1.00742
101,2,6,1.00791
101,4,5,0.995025
102,0,3,0.995225
102,4,0,0.998456
103,4,1,1.00856
103,3,2,1.00211
103,3,0,1.00533
104,1,5,1.00233
104,4,0,0.9991
104,0,2,0.9991
105,4,3,1.00296
105,1,6,1.00937
106,0,4,1.00328
107,1,5,1.0036
107,1,1,0.99719
107,0,1,1.0036
107,4,6,1.01643
107,4,2,1.0036
108,0,2,1.00094
108,4,2,1.00412
108,2,4,1.00094
109,0,2,1.00115
109,2,0,1.00435
109,1,0,1.00115
109,3,3,0.997951
109,0,5,1.01074
110,0,4,1.01099
110,2,4,1.00778
110,2,0,1.00457
110,1,3,1.02062
111,4,5,1.00783
112,1,4,1.01421
113,3,0,1.00451
113,1,3,1.02109
113,1,2,0.997884
113,1,5,1.00451
114,1,0,1.00462
114,0,0,1.00796
114,2,3,1.01797
115,2,0,1.00819
115,0,2,1.00149
115,3,5,1.00819
115,0,4,1.01489
115,2,2,1.01489
115,4,3,1.00149
116,2,6,1.01514
117,4,0,0.997987
117,4,1,1.01166
117,1,5,1.00482
117,0,2,1.0014
117,4,4,1.01508
117,4,5,1.01166
117,4,2,1.00824
118,2,0,1.00836
118,4,1,1.01524
118,0,2,0.998035
118,1,0,1.00492
118,2,1,1.01868
119,3,5,1.00192
120,4,1,1.01581
120,0,0,1.0089
120,2,2,1.01581
120,4,0,1.00199
121,1,4,1.01973
122,3,1,1.02026
122,3,4,1.00666
122,4,2,1.01346
122,0,1,0.999856
123,4,3,1.00698
124,2,6,1.01774
124,0,3,1.00763
125,3,6,1.01083
125,1,2,1.01425
125,1,3,1.03139
126,0,1,1.00127
126,3,4,1.01485
127,3,3,1.00159
128,4,5,1.00914
128,3,2,1.00579
129,3,1,1.02301
129,3,4,1.01634
130,2,1,1.02029
130,4,3,1.01042
131,0,4,1.01724
131,3,4,1.01724
132,4,4,1.02411
132,3,6,1.01749
132,2,4,1.01417
133,1,5,1.00468
133,2,5,1.01789
134,3,0,1.01161
134,4,2,1.01491
135,3,3,1.00215
135,2,6,1.01863
135,1,6,1.01533
136,1,4,1.0218
137,2,0,1.01172
137,2,4,1.01851
137,0,3,1.01172
138,0,5,1.01524
139,0,5,1.01556
139,0,2,1.00188
140,2,6,1.01939
140,3,1,1.0228
140,2,0,1.01598
140,0,6,1.02962
140,0,1,1.00575
141,2,2,1.01641
142,4,0,1.01322
142,4,3,1.01322
142,2,1,1.02004
142,0,1,1.0064
142,0,3,1.01663
142,3,6,1.01663
143,2,4,1.0201
143,0,6,1.02699
143,3,5,1.0132
143,4,3,1.0132
145,3,3,1.01002
145,1,1,1.0135
145,0,1,1.00654
145,4,3,1.0135
146,0,5,1.02098
146,2,4,1.02444
146,3,2,1.0106
146,3,3,1.0106
146,3,1,1.02098
146,1,5,1.0106
148,3,2,1.01388
148,0,5,1.02452
148,1,5,1.01034
149,3,5,1.01797
149,2,2,1.01444
149,4,5,1.01092
149,1,6,1.02501
150,1,1,1.02219
150,2,5,1.02219
150,0,3,1.01871
151,0,4,1.02242
151,2,5,1.02242
151,4,6,1.0294
151,3,4,1.01893
151,3,0,1.00846
152,0,6,1.02623
152,3,5,1.01925
152,3,1,1.02274
152,3,2,1.01576
153,1,1,1.02297
153,3,4,1.01947
154,4,4,1.03381
154,4,2,1.00928
155,1,2,1.03774
155,4,4,1.03425
155,1,1,1.02381
156,2,0,1.02065
156,1,6,1.02762
156,2,5,1.02065
156,4,6,1.0311
157,0,6,1.02818
157,4,2,1.01093
157,4,1,1.02473
157,0,1,1.00058
158,3,0,1.01098
158,0,1,1.00403
158,1,2,1.03877
158,0,3,1.01793
158,1,5,1.01793
159,3,4,1.02162
159,2,5,1.02162
159,3,6,1.01116
159,0,0,1.02859
160,4,0,1.02173
160,4,3,1.01822
161,0,2,1.00466
161,4,6,1.03616
163,1,6,1.03037
163,3,6,1.01326
163,2,6,1.03037
164,3,2,1.0202
164,0,1,1.00297
165,0,0,1.03425
165,3,2,1.02041
166,0,6,1.02367
166,2,3,1.03423
166,3,1,1.02719
168,3,3,1.02032
168,2,3,1.03459
168,3,5,1.02746
168,0,2,1.01319
169,3,3,1.02016
169,4,6,1.03463
169,3,0,1.01292
169,3,5,1.02739
170,1,5,1.02048
170,1,6,1.02772
170,0,2,1.01324
170,3,6,1.01324
170,3,0,1.01324
171,2,0,1.03884
171,4,5,1.02068
171,1,4,1.03521
171,2,5,1.02068
172,4,3,1.02474
172,2,3,1.03199
172,4,1,1.03923
172,0,1,1.00302
172,1,4,1.03923
173,4,2,1.01769
173,1,5,1.02132
174,1,6,1.02921
174,4,0,1.02921
174,3,3,1.01482
174,1,5,1.02201
175,2,2,1.01887
175,4,5,1.02246
176,4,0,1.03015
176,4,4,1.04441
176,2,2,1.01589
176,1,0,1.04797
177,1,1,1.03038
177,0,5,1.03038
177,0,2,1.01607
178,0,1,1.00973
178,3,0,1.01328
178,1,1,1.03099
178,2,2,1.01682
178,2,4,1.03808
178,3,2,1.01328
179,2,1,1.02068
179,0,4,1.03131
179,3,0,1.01359
179,4,1,1.04195
179,4,5,1.02777
180,0,4,1.03164
180,4,2,1.01391
180,0,2,1.01746
180,4,6,1.03518
181,0,3,1.01749
181,2,3,1.03177
181,1,1,1.03177
182,2,6,1.03219
182,4,3,1.03219
182,2,1,1.02151
183,2,2,1.01813
183,0,5,1.03242
183,4,0,1.03242
184,2,5,1.02189
184,3,6,1.02548
184,0,0,1.04341
184,3,2,1.01831
185,3,3,1.02235
185,2,3,1.02949
185,3,1,1.03664
185,3,5,1.03307
187,3,5,1.03391
187,0,3,1.0197
187,4,5,1.02325
188,1,4,1.0449
188,3,4,1.02713
188,0,4,1.03779
189,3,3,1.0278
189,3,4,1.0278
189,4,5,1.02428
190,2,5,1.02434
190,0,1,1.01017
190,3,6,1.02434
191,3,6,1.02467
191,2,1,1.02112
191,3,2,1.01757
192,4,2,1.01865
192,2,2,1.02563
192,2,1,1.02214
193,0,6,1.03261
193,0,0,1.03614
193,4,5,1.02557
193,3,0,1.02204
194,1,4,1.04698
194,0,0,1.03637
194,0,6,1.03637
195,3,1,1.0404
195,2,2,1.02634
195,3,0,1.02282
196,4,0,1.04072
196,0,2,1.02314
196,2,1,1.02666
196,1,0,1.05479
196,3,0,1.02314
196,0,3,1.03017
197,0,1,1.01221
197,0,2,1.0229
197,4,1,1.04785
198,4,2,1.02026
199,2,6,1.03476
199,2,1,1.02424
199,3,3,1.03827
199,0,2,1.02424
200,1,3,1.05963
200,4,2,1.0209
200,2,2,1.03146
200,0,2,1.02442
200,0,1,1.01034
202,4,5,1.03176
202,4,1,1.04599
203,3,6,1.02916
204,2,5,1.02973
204,4,3,1.04017
204,0,3,1.03669
205,2,0,1.04745
205,1,5,1.03353
205,1,6,1.04049
205,2,3,1.03353
205,4,0,1.03701
206,3,2,1.02662
206,3,0,1.02312
207,1,1,1.03407
207,0,1,1.00961
207,3,6,1.03057
207,0,2,1.02358
208,0,3,1.03809
208,2,1,1.02073
208,3,6,1.02767
209,0,6,1.04188
209,0,4,1.03494
210,4,2,1.02513
210,3,4,1.03548
210,3,0,1.02858
211,0,3,1.04271
211,4,2,1.02545
211,1,5,1.03926
211,0,6,1.04271
211,4,5,1.03581
212,3,4,1.03624
212,2,1,1.01903
213,1,0,1.06077
213,1,2,1.05054
213,1,5,1.0403
213,2,5,1.0403
213,0,1,1.01302
213,3,4,1.03689
213,2,4,1.05736
214,2,1,1.02064
214,0,3,1.04092
215,2,6,1.04162
215,2,2,1.03494
216,0,5,1.0487
217,3,1,1.0488
217,3,2,1.03199
218,4,6,1.03282
218,1,6,1.0461
219,0,2,1.03301
220,0,3,1.04
221,3,3,1.04691
221,2,3,1.04691
221,4,2,1.03018
222,3,0,1.04065
222,2,6,1.04398
223,2,5,1.04412
223,3,3,1.04747
223,3,5,1.05419
224,0,5,1.05116
224,2,2,1.03773
224,3,2,1.03437
224,4,0,1.03773
225,4,2,1.03469
225,1,2,1.05148
225,3,2,1.03469
226,2,2,1.04225
226,4,6,1.02901
226,4,3,1.04555
226,0,1,1.02239
226,0,4,1.03894
227,0,4,1.03948
228,3,4,1.0398
228,2,6,1.04639
228,1,5,1.04968
228,4,2,1.03322
229,2,5,1.0399
229,2,3,1.04984
230,2,0,1.05
230,2,1,1.03
232,1,4,1.0572
232,0,1,1.02699
232,1,5,1.04713
233,1,1,1.04074
233,4,2,1.03402
234,2,3,1.05097
235,1,1,1.03751
235,1,3,1.04772
235,4,5,1.05112
236,3,4,1.04112
237,3,6,1.04539
237,4,5,1.05211
237,0,6,1.03866
237,1,6,1.04875
237,2,6,1.04875
238,3,5,1.05916
238,0,5,1.05916
238,3,2,1.04235
239,0,0,1.05301
239,1,2,1.04634
239,1,1,1.03968
239,1,5,1.04634
241,2,1,1.03292
241,0,0,1.05324
241,3,4,1.04647
241,0,4,1.05324
241,0,2,1.04308
242,2,5,1.04999
242,0,0,1.05339
242,0,1,1.02953
242,2,0,1.05339
242,3,1,1.06021
242,4,3,1.05339
243,2,6,1.04657
243,4,4,1.06034
243,1,1,1.03969
244,1,1,1.03988
244,2,3,1.05715
244,2,5,1.05024
245,0,1,1.03016
245,4,6,1.02329
246,0,1,1.02739
246,2,0,1.05469
246,1,1,1.04104
246,3,2,1.04787
247,3,2,1.04753
247,4,6,1.02317
248,3,6,1.05491
248,1,2,1.0445
248,2,6,1.04797
248,0,1,1.03062
249,2,1,1.04161
249,4,1,1.05886
249,4,3,1.04851
249,1,6,1.05196
250,3,4,1.0418
250,2,1,1.04526
250,3,3,1.06257
251,4,4,1.05588
251,4,0,1.05935
251,0,6,1.04893
252,1,3,1.04627
252,3,0,1.05999
253,4,0,1.06031
253,0,4,1.05345
253,4,3,1.04659
253,2,4,1.07061
253,1,4,1.06718
253,3,0,1.06031
253,2,2,1.06374
253,4,6,1.02257
253,4,2,1.04659
254,4,1,1.06407
254,0,4,1.05377
254,3,4,1.03661
254,3,1,1.0675
255,0,1,1.03708
255,0,4,1.0542
256,2,0,1.06114
257,3,2,1.05098
257,3,3,1.06139
257,0,2,1.05445
257,0,6,1.05098
257,0,0,1.06139
258,1,2,1.04759
258,4,1,1.06505
258,4,0,1.06505
258,3,6,1.06505
258,2,1,1.0441
258,2,0,1.06156
259,2,0,1.0618
259,2,1,1.04779
259,4,0,1.06531
259,4,6,1.01975
259,0,0,1.0618
260,1,2,1.04835
260,4,2,1.04487
260,0,1,1.04139
260,3,1,1.06577
260,1,3,1.04835
260,2,6,1.04835
261,1,4,1.06952
261,0,4,1.05904
262,2,4,1.07312
262,4,1,1.06601
262,0,3,1.06246
263,0,1,1.04191
263,2,0,1.06303
263,4,6,1.01727
264,1,6,1.04902
264,4,3,1.04547
264,3,5,1.06319
264,3,1,1.06674
264,1,2,1.05256
264,4,6,1.01712
265,1,5,1.04593
265,4,6,1.01766
265,0,6,1.06006
265,1,1,1.04593
265,0,2,1.05653
265,0,5,1.0636
266,3,2,1.04979
266,0,5,1.06392
266,4,0,1.06746
268,1,6,1.0481
268,4,6,1.02061
268,0,3,1.06872
268,4,4,1.06184
269,4,6,1.02517
269,1,1,1.04554
269,0,0,1.05912
270,1,1,1.04613
270,2,5,1.063
270,0,6,1.05963
270,3,5,1.063
271,3,6,1.07039
271,1,0,1.05709
271,0,6,1.06042
271,4,1,1.07039
272,0,1,1.05113
272,4,6,1.02477
272,1,3,1.05113
272,0,3,1.07419
272,4,3,1.04783
273,4,6,1.02528
273,4,3,1.04828
273,1,0,1.05485
274,0,6,1.06175
274,1,5,1.03874
275,1,3,1.05268
275,3,5,1.06567
275,4,4,1.06243
275,2,5,1.06892
276,2,5,1.06932
276,1,2,1.05636
276,4,2,1.0596
276,0,3,1.07256
276,1,6,1.05312
276,0,6,1.06284
276,3,5,1.06608
277,3,6,1.06964
277,3,3,1.0664
277,2,3,1.05992
277,0,2,1.06316
277,3,4,1.04695
277,1,0,1.05668
278,1,1,1.04794
278,0,2,1.06391
278,4,6,1.02877
279,1,0,1.05465
279,4,6,1.02908
279,1,3,1.05465
279,4,5,1.06424
280,1,5,1.04277
280,1,3,1.05541
280,2,3,1.06173
281,4,4,1.06206
281,4,2,1.06206
281,1,4,1.06838
281,3,0,1.0747
281,3,2,1.06206
283,4,6,1.03162
283,1,6,1.05671
283,1,3,1.05671
284,1,0,1.05401
285,1,1,1.05107
285,1,2,1.05735
286,2,6,1.06081
286,1,6,1.05767
286,1,2,1.05767
287,2,1,1.06123
287,4,2,1.06749
287,2,2,1.07375
287,1,4,1.07375
287,0,5,1.07062
288,1,5,1.04876
288,2,6,1.06451
288,1,3,1.05821
289,4,4,1.06148
289,3,4,1.05514
289,3,0,1.07732
289,0,5,1.07415
289,1,0,1.05514
289,4,5,1.07415
290,1,3,1.05534
292,0,1,1.06235
294,4,5,1.07232
294,2,2,1.07232
294,4,3,1.06268
295,2,1,1.0629
295,4,6,1.03391
295,1,5,1.05002
295,4,1,1.07257
295,1,0,1.05646
296,0,2,1.07312
296,0,0,1.06034
296,2,3,1.07312
296,0,1,1.06673
296,2,4,1.07631
298,1,2,1.06387
298,3,4,1.06065
298,4,6,1.0413
298,3,3,1.07032
299,3,4,1.05787
299,4,4,1.06751
299,4,3,1.06108
300,3,5,1.07088
300,1,5,1.05147
300,0,4,1.05147
301,4,4,1.06797
301,1,5,1.05179
301,3,3,1.07444
301,1,3,1.05503
302,2,1,1.07153
302,3,2,1.07153
302,1,6,1.05858
302,3,4,1.06182
303,4,5,1.07525
303,4,3,1.06559
304,3,4,1.06188
305,2,6,1.07198
305,4,3,1.06868
305,3,4,1.06209
305,1,6,1.05879
306,4,6,1.04557
306,2,6,1.07213
307,0,2,1.06933
308,3,0,1.0828
308,4,2,1.07286
309,0,3,1.08282
309,3,1,1.07946
310,2,5,1.07979
310,4,6,1.04951
310,4,5,1.0697
310,2,3,1.07306
311,4,2,1.0765
311,0,0,1.06971
313,0,4,1.06381
313,0,2,1.07394
313,1,1,1.06043
313,1,5,1.04354
313,4,3,1.07056
314,3,3,1.07078
314,1,0,1.05384
314,1,6,1.06062
314,3,2,1.07756
314,2,0,1.09111
315,1,5,1.04361
315,4,3,1.07431
315,2,1,1.08113
316,1,6,1.06388
316,1,5,1.04661
317,3,2,1.08133
317,2,3,1.0709
317,3,5,1.07437
317,1,0,1.05351
317,0,6,1.08133
317,0,0,1.0709
317,1,5,1.04656
317,1,4,1.08828
318,0,5,1.08533
318,2,4,1.07499
318,0,4,1.06465
318,1,1,1.06465
319,3,4,1.06472
319,2,4,1.07512
319,1,3,1.05431
319,1,5,1.04738
319,1,0,1.05431
319,1,6,1.06818
320,0,4,1.06477
320,3,1,1.08223
320,1,2,1.08223
321,1,5,1.04414
321,2,6,1.07208
321,4,4,1.07557
321,4,2,1.07906
321,3,3,1.07208
321,3,6,1.08256
322,3,2,1.08288
322,4,6,1.06192
322,2,6,1.0724
322,2,1,1.08288
322,4,5,1.06891
322,1,2,1.08288
323,1,1,1.07216
323,2,3,1.06861
323,1,0,1.05441
324,3,6,1.08683
324,4,5,1.06918
324,0,4,1.06566
325,0,3,1.09435
325,2,2,1.06638
325,3,3,1.07337
325,3,5,1.07687
325,3,0,1.07337
325,0,5,1.08736
325,2,3,1.06987
325,1,5,1.0489
326,2,0,1.08768
326,4,6,1.0702
326,3,1,1.08069
326,0,0,1.07719
327,0,2,1.07334
327,4,2,1.08047
327,0,5,1.0876
327,3,4,1.06264
327,1,4,1.0876
328,1,0,1.0622
328,3,6,1.09121
328,4,1,1.08758
328,1,4,1.08396
328,0,4,1.0622
328,1,2,1.08758
329,3,6,1.09177
329,2,6,1.07387
329,4,1,1.08461
329,2,2,1.06313
330,3,5,1.07767
330,4,4,1.08126
330,0,4,1.05971
330,0,0,1.07767
330,2,3,1.07049
330,2,5,1.09204
331,1,0,1.06721
331,2,4,1.07081
332,2,2,1.06364
332,3,2,1.07449
332,3,1,1.08172
333,0,0,1.07854
333,1,1,1.07132
333,2,2,1.06411
334,3,3,1.07502
334,2,1,1.08591
334,3,5,1.07865
336,1,3,1.07601
336,0,0,1.07961
336,4,4,1.08321
337,0,0,1.08025
337,0,6,1.09451
338,0,4,1.059
338,2,5,1.09478
338,2,2,1.06973
339,3,4,1.06677
340,2,6,1.0808
340,4,2,1.08803
340,1,3,1.0808
341,1,3,1.08502
341,0,4,1.05995
342,2,1,1.08917
342,0,1,1.09271
342,1,5,1.05724
343,0,6,1.08603
343,0,0,1.07896
343,3,1,1.08603
344,3,2,1.07234
344,4,5,1.07586
344,2,4,1.06881
345,3,6,1.09725
345,1,6,1.07594
346,0,4,1.06119
346,2,2,1.06841
346,4,1,1.09007
346,0,1,1.09729
346,1,1,1.0648
347,0,2,1.09064
348,4,0,1.09488
348,4,1,1.09136
349,2,2,1.07041
349,3,4,1.07394
349,3,0,1.08101
349,0,4,1.06334
349,4,3,1.08101
350,1,6,1.07399
350,1,0,1.08466
351,2,0,1.08854
351,0,1,1.09921
351,2,4,1.07075
352,1,5,1.07122
352,2,3,1.08186
352,1,6,1.07477
353,1,1,1.06161
353,1,5,1.07212
353,4,0,1.09664
353,3,0,1.08263
354,3,3,1.07621
354,1,5,1.07272
355,1,3,1.09055
355,4,5,1.0836
355,3,4,1.0836
357,0,2,1.09128
357,2,2,1.07396
357,2,4,1.06703
358,3,3,1.078
358,2,0,1.08834
358,1,1,1.06078
358,2,4,1.06767
359,3,0,1.08866
360,2,5,1.09939
360,3,1,1.09252
360,1,0,1.08564
360,3,3,1.07534
360,4,5,1.08221
361,2,2,1.06831
361,2,6,1.09259
361,0,4,1.06831
362,0,5,1.10687
362,1,1,1.0586
362,1,3,1.09308
362,4,0,1.09308
362,3,1,1.09308
363,1,3,1.09391
363,3,5,1.08375
364,3,0,1.09075
364,4,6,1.10095
365,3,0,1.09089
365,0,2,1.10115
365,4,5,1.08405
365,2,4,1.07037
366,4,6,1.09783
366,2,3,1.09093
367,4,4,1.09529
368,2,2,1.07133
368,0,2,1.10213
368,0,6,1.08844
369,2,3,1.08887
369,2,0,1.09569
370,4,1,1.08555
371,1,5,1.08575
371,1,6,1.09265
371,3,1,1.09609
371,2,6,1.09265
372,1,0,1.09258
372,3,0,1.08211
372,1,4,1.09258
372,4,2,1.08909
374,4,0,1.09333
374,1,1,1.06896
374,3,2,1.08637
374,4,3,1.09333
374,0,3,1.11422
375,3,4,1.0906
375,2,0,1.09748
375,3,5,1.08372
375,2,4,1.07339
375,2,5,1.10436
376,3,2,1.08689
376,0,4,1.07641
376,2,3,1.09737
376,3,5,1.08689
377,1,6,1.0906
378,1,4,1.09443
379,1,6,1.0908
379,4,0,1.09436
379,4,1,1.0908
379,2,2,1.06593
379,1,1,1.06593
379,3,2,1.08725
379,2,4,1.06948
380,3,3,1.08046
380,0,4,1.07691
380,3,5,1.08757
381,4,6,1.10922
381,4,5,1.095
381,1,4,1.09856
382,3,2,1.08894
382,4,2,1.09243
382,4,5,1.09243
383,4,4,1.09615
384,3,2,1.09286
385,1,5,1.0967
385,2,3,1.10373
385,0,4,1.08264
386,1,1,1.06963
386,3,2,1.09047
386,4,3,1.09394
387,0,1,1.10121
387,0,6,1.08037
387,1,1,1.06647
387,2,6,1.09079
387,2,4,1.06994
387,3,5,1.09774
388,3,3,1.08416
388,4,4,1.10153
388,0,0,1.10501
388,0,6,1.08416
389,3,0,1.08434
389,2,4,1.07039
389,3,4,1.08434
389,1,1,1.06691
389,0,6,1.08085
390,2,2,1.07801
391,4,1,1.09932
391,3,3,1.08553
391,2,1,1.09587
391,2,0,1.10621
392,3,3,1.08639
392,2,2,1.07958
392,4,3,1.0932
393,0,6,1.08331
393,1,4,1.09693
394,3,0,1.08677
395,1,1,1.05965
397,0,1,1.11162
397,1,4,1.09436
397,2,5,1.10472
397,4,0,1.09436
397,2,0,1.10817
397,1,1,1.05984
397,4,3,1.09436
397,1,6,1.08745
398,0,2,1.10196
398,2,4,1.07808
398,4,2,1.09855
398,0,6,1.0849
398,3,4,1.09173
399,1,3,1.11939
399,4,1,1.10578
399,4,2,1.09898
400,0,4,1.09187
401,3,2,1.09588
401,1,1,1.06152
401,4,6,1.11649
402,3,3,1.08292
402,4,3,1.09654
402,3,2,1.09654
402,2,4,1.08292
402,2,1,1.10335
403,3,5,1.10006
403,0,1,1.1172
403,4,2,1.10006
403,2,0,1.11377
